Uqno,Psuno_seg,Taz_exp,Stratum,Metro_code,District_code,Pr_code,Geo_type
1631027610000010701,16310276100,900400,1102,01,DC01,Western Cape,Urban: Urban area
1641000310000003401,16410003100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641000310000005701,16410003100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641000310000008001,16410003100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641000310000010301,16410003100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641000310000012601,16410003100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641000310000014901,16410003100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641000310000017201,16410003100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641000310000019501,16410003100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641000310000021801,16410003100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641000710000020801,16410007100,900500,1102,01,DC01,Western Cape,Rural: Tribal or Traditional area an Farms
1641000710000060801,16410007100,900500,1102,01,DC01,Western Cape,Rural: Tribal or Traditional area an Farms
1641002110000000301,16410021100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641002110000001001,16410021100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641002110000002401,16410021100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641002110000005901,16410021100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641002110000007301,16410021100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641004510000000401,16410045100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641004510000002401,16410045100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641004510000004401,16410045100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641004510000008401,16410045100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641004510000010401,16410045100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641004510000012401,16410045100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641004510000016401,16410045100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641006410000001801,16410064100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641006410000005401,16410064100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641006410000007201,16410064100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641006410000010801,16410064100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641006410000012601,16410064100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641006410000014401,16410064100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641006410000016201,16410064100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641006410000018001,16410064100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641006910000001001,16410069100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641006910000002801,16410069100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641006910000004601,16410069100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641006910000006401,16410069100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641006910000008201,16410069100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641006910000010001,16410069100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641006910000011801,16410069100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641006910000013601,16410069100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641006910000015401,16410069100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641006910000017201,16410069100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641007510000000201,16410075100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641007510000001901,16410075100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641007510000003601,16410075100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641007510000005301,16410075100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641007510000007001,16410075100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641007510000008701,16410075100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641007510000010401,16410075100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641007510000012101,16410075100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641007510000013801,16410075100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641007510000015501,16410075100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641008210000001601,16410082100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641008210000003801,16410082100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641008210000006001,16410082100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641008210000008201,16410082100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641008210000010401,16410082100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641008210000012601,16410082100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641008210000017001,16410082100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641008210000019201,16410082100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641008210000021401,16410082100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641008410000000501,16410084100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641008410000003001,16410084100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641008410000005501,16410084100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641008410000008001,16410084100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641008410000010501,16410084100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641008410000013001,16410084100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641008410000015501,16410084100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641008410000020501,16410084100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641008410000023001,16410084100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641008710000000801,16410087100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641008710000003801,16410087100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641008710000006801,16410087100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641008710000009801,16410087100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641008710000012801,16410087100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641008710000015801,16410087100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641008710000018801,16410087100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641008710000021801,16410087100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641008710000024801,16410087100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641008710000027801,16410087100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641008810000003301,16410088100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641008810000006701,16410088100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641008810000010101,16410088100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641008810000013501,16410088100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641008810000016901,16410088100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641008810000020301,16410088100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641008810000023701,16410088100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641008810000030501,16410088100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641008810000033901,16410088100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641009610000002701,16410096100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641009610000003501,16410096100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641009610000004301,16410096100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641009610000005901,16410096100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641009610000006701,16410096100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641010010000004701,16410100100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641010010000005801,16410100100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641010010000006901,16410100100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641011510000000101,16410115100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641011510000001501,16410115100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641011510000002901,16410115100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641011510000004301,16410115100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641011510000005701,16410115100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641011510000007101,16410115100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641011510000008501,16410115100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641011510000009901,16410115100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641011510000011301,16410115100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641011510000014101,16410115100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641011610000000701,16410116100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641011610000002301,16410116100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641011610000005501,16410116100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641011610000007101,16410116100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641011610000008701,16410116100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641011610000010301,16410116100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641011610000011901,16410116100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641011610000013501,16410116100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641011610000015101,16410116100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641011710000001001,16410117100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641011710000003401,16410117100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641011710000005801,16410117100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641011710000007001,16410117100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641011710000008201,16410117100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641011710000010601,16410117100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641011710000011801,16410117100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641015610000000501,16410156100,900500,1102,01,DC01,Western Cape,Rural: Tribal or Traditional area an Farms
1641015610000001401,16410156100,900500,1102,01,DC01,Western Cape,Rural: Tribal or Traditional area an Farms
1641015610000005901,16410156100,900500,1102,01,DC01,Western Cape,Rural: Tribal or Traditional area an Farms
1641015610000007701,16410156100,900500,1102,01,DC01,Western Cape,Rural: Tribal or Traditional area an Farms
1641018810000000501,16410188100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641018810000002301,16410188100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641018810000004101,16410188100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641018810000005901,16410188100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641018810000007701,16410188100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641018810000009501,16410188100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641018810000011301,16410188100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641018810000013101,16410188100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641018810000016701,16410188100,900500,1102,01,DC01,Western Cape,Urban: Urban area
1641019910000002901,16410199100,900500,1102,01,DC01,Western Cape,Rural: Tribal or Traditional area an Farms
1651000510000003401,16510005100,900600,1103,01,DC02,Western Cape,Rural: Tribal or Traditional area an Farms
1651000510000005801,16510005100,900600,1103,01,DC02,Western Cape,Rural: Tribal or Traditional area an Farms
1651000510000008201,16510005100,900600,1103,01,DC02,Western Cape,Rural: Tribal or Traditional area an Farms
1651000510000010601,16510005100,900600,1103,01,DC02,Western Cape,Rural: Tribal or Traditional area an Farms
1651000510000017801,16510005100,900600,1103,01,DC02,Western Cape,Rural: Tribal or Traditional area an Farms
1651000510000022601,16510005100,900600,1103,01,DC02,Western Cape,Rural: Tribal or Traditional area an Farms
1651003710000000901,16510037100,900600,1103,01,DC02,Western Cape,Urban: Urban area
1651003710000002401,16510037100,900600,1103,01,DC02,Western Cape,Urban: Urban area
1651003710000003901,16510037100,900600,1103,01,DC02,Western Cape,Urban: Urban area
1651003710000005401,16510037100,900600,1103,01,DC02,Western Cape,Urban: Urban area
1651003710000006901,16510037100,900600,1103,01,DC02,Western Cape,Urban: Urban area
1651003710000008401,16510037100,900600,1103,01,DC02,Western Cape,Urban: Urban area
1651003710000009901,16510037100,900600,1103,01,DC02,Western Cape,Urban: Urban area
1651003710000011401,16510037100,900600,1103,01,DC02,Western Cape,Urban: Urban area
1651003710000012901,16510037100,900600,1103,01,DC02,Western Cape,Urban: Urban area
1651003710000014401,16510037100,900600,1103,01,DC02,Western Cape,Urban: Urban area
1651004510000001201,16510045100,900600,1103,01,DC02,Western Cape,Urban: Urban area
1651004510000003501,16510045100,900600,1103,01,DC02,Western Cape,Urban: Urban area
1651004510000005801,16510045100,900600,1103,01,DC02,Western Cape,Urban: Urban area
1651004510000008101,16510045100,900600,1103,01,DC02,Western Cape,Urban: Urban area
1651004510000010401,16510045100,900600,1103,01,DC02,Western Cape,Urban: Urban area
1651004510000012701,16510045100,900600,1103,01,DC02,Western Cape,Urban: Urban area
1651004510000015001,16510045100,900600,1103,01,DC02,Western Cape,Urban: Urban area
1651004510000019601,16510045100,900600,1103,01,DC02,Western Cape,Urban: Urban area
1651005110000003101,16510051100,900600,1103,01,DC02,Western Cape,Urban: Urban area
1651005110000009101,16510051100,900600,1103,01,DC02,Western Cape,Urban: Urban area
1651005110000010301,16510051100,900600,1103,01,DC02,Western Cape,Urban: Urban area
1651005110000011501,16510051100,900600,1103,01,DC02,Western Cape,Urban: Urban area
1651006110000001001,16510061100,900600,1103,01,DC02,Western Cape,Urban: Urban area
1651006110000001901,16510061100,900600,1103,01,DC02,Western Cape,Urban: Urban area
1651006110000002801,16510061100,900600,1103,01,DC02,Western Cape,Urban: Urban area
1651006110000003701,16510061100,900600,1103,01,DC02,Western Cape,Urban: Urban area
1651006110000004601,16510061100,900600,1103,01,DC02,Western Cape,Urban: Urban area
1651006110000005501,16510061100,900600,1103,01,DC02,Western Cape,Urban: Urban area
1651006110000006401,16510061100,900600,1103,01,DC02,Western Cape,Urban: Urban area
1651006110000007301,16510061100,900600,1103,01,DC02,Western Cape,Urban: Urban area
1651006110000008201,16510061100,900600,1103,01,DC02,Western Cape,Urban: Urban area
1651006910000000601,16510069100,900600,1103,01,DC02,Western Cape,Urban: Urban area
1651006910000002301,16510069100,900600,1103,01,DC02,Western Cape,Urban: Urban area
1651006910000004001,16510069100,900600,1103,01,DC02,Western Cape,Urban: Urban area
1651006910000005701,16510069100,900600,1103,01,DC02,Western Cape,Urban: Urban area
1651006910000010801,16510069100,900600,1103,01,DC02,Western Cape,Urban: Urban area
1651006910000012501,16510069100,900600,1103,01,DC02,Western Cape,Urban: Urban area
1651006910000015901,16510069100,900600,1103,01,DC02,Western Cape,Urban: Urban area
1651010610000000201,16510106100,900600,1103,01,DC02,Western Cape,Rural: Tribal or Traditional area an Farms
1651010610000009201,16510106100,900600,1103,01,DC02,Western Cape,Rural: Tribal or Traditional area an Farms
1651010610000013701,16510106100,900600,1103,01,DC02,Western Cape,Rural: Tribal or Traditional area an Farms
1651010610000022701,16510106100,900600,1103,01,DC02,Western Cape,Rural: Tribal or Traditional area an Farms
1651010610000027201,16510106100,900600,1103,01,DC02,Western Cape,Rural: Tribal or Traditional area an Farms
1651010610000031701,16510106100,900600,1103,01,DC02,Western Cape,Rural: Tribal or Traditional area an Farms
